cik,ticker,bdc_name,form,accession,period_of_report,filed_date,period_end,level,label,for_company,covers_line_ids,industry,dimensions,amortized_cost_usd,fair_value_usd,pct_of_net_assets,source_table
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Miami Beckham United LLC,Miami Beckham United LLC,"2543,2544","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MiamiBeckhamUnitedLLCMember""}",178600000.0,178600000.0,,140
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Production Resource Group, L.L.C. and PRG III, LLC (4)","Production Resource Group, L.L.C. and PRG III, LLC (4)","2545,2546,2547","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ProductionResourceGroupL.L.C.AndPRGIIILLCMember""}",80800000.0,80600000.0,,141
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Professional Fighters League, LLC and PFL MMA, Inc.","Professional Fighters League, LLC and PFL MMA, Inc.","2548,2549,2550,2551,2552","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ProfessionalFightersLeagueLLCAndPFLMMAInc.Member""}",28300000.0,25700000.0,,141
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Shout! Factory, LLC (13)","Shout! Factory, LLC (13)","2555,2556","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ShoutFactoryLLCMember""}",18500000.0,18200000.0,,141
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Storm Investment S.a.r.l. and Atletico Holdco, S.L.","Storm Investment S.a.r.l. and Atletico Holdco, S.L.","2558,2559,2560,2561,2562,2563,2564,2565,2566,2567,2568","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:StormInvestmentS.a.r.l.AndAtleticoHoldcoS.L.Member""}",88000000.0,139700000.0,,141
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"The Teaching Company Holdings, Inc.","The Teaching Company Holdings, Inc.","2569,2570","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TheTeachingCompanyHoldingsIncMember""}",1100000.0,2100000.0,,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,"Sports, Media and Entertainment",,,"Sports, Media and Entertainment","{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:SportsMediaAndEntertainmentMember""}",1150300000.0,1191600000.0,8.32,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Investment Funds and Vehicles,,,Investment Funds and Vehicles,{},0.0,0.0,,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Senior Direct Lending Program, LLC (5)(15)","Senior Direct Lending Program, LLC (5)(15)",2583,Investment Funds and Vehicles,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SeniorDirectLendingProgramLLCMember""}",1103300000.0,1117000000.0,,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Investment Funds and Vehicles,,,Investment Funds and Vehicles,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:InvestmentFundsAndVehiclesMember""}",1120800000.0,1142000000.0,7.98,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Alcami Corporation and ACM Note Holdings, LLC (13)","Alcami Corporation and ACM Note Holdings, LLC (13)","2585,2586,2587","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AlcamiCorporationAndACMHoldingsILLCMember""}",36300000.0,36300000.0,,142
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Bamboo US BidCo LLC (13),Bamboo US BidCo LLC (13),"2589,2590,2591,2592","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BambooUSBidCoLLCMember""}",40800000.0,40800000.0,,143
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Cobalt Buyer Sub, Inc., Cobalt Holdings I, LP, and Cobalt Intermediate I, Inc. (13)","Cobalt Buyer Sub, Inc., Cobalt Holdings I, LP, and Cobalt Intermediate I, Inc. (13)","2593,2594,2595,2596,2597,2598,2599","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CobaltBuyerSubIncCobaltHoldingsILPAndCobaltIntermediateIIncMember""}",165600000.0,156500000.0,,143
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Creek Parent, Inc. and Creek Feeder, L.P. (13)","Creek Parent, Inc. and Creek Feeder, L.P. (13)","2601,2602,2603","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CreekParentInc.AndCreekFeederL.P.Member""}",214000000.0,217200000.0,,143
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Gula Buyer Inc. and Gula Co-Invest II, L.P.","Gula Buyer Inc. and Gula Co-Invest II, L.P.","2604,2605","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GulaBuyerInc.AndGulaCoInvestIIL.P.Member""}",50300000.0,50400000.0,,143
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"NMC Skincare Intermediate Holdings II, LLC (13)","NMC Skincare Intermediate Holdings II, LLC (13)","2607,2608,2609,2610","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NMCSkincareIntermediateHoldingsIILLCMember""}",35100000.0,32600000.0,,143
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"North American Science Associates, LLC, Cardinal Purchaser LLC and Cardinal Topco Holdings, L.P.","North American Science Associates, LLC, Cardinal Purchaser LLC and Cardinal Topco Holdings, L.P.","2611,2612,2613,2614,2615,2616,2617","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NorthAmericanScienceAssociatesLLCCardinalPurchaserLLCAndCardinalTopcoHoldingsLPMember""}",82700000.0,89000000.0,,144
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,"Pharmaceuticals, Biotechnology and Life Sciences",,,"Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:PharmaceuticalsBiotechnologyAndLifeSciencesMember""}",800400000.0,794900000.0,5.55,144
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Adonis Acquisition Holdings LLC and Adonis Acquisition Holdings Parent LLC (5)(13),Adonis Acquisition Holdings LLC and Adonis Acquisition Holdings Parent LLC (5)(13),"2620,2621,2622",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AdonisAcquisitionHoldingsLLCAndAdonisAcquisitionHoldingsParentLLCMember""}",34400000.0,24400000.0,,144
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,ASP-r-pac Acquisition CO LLC and ASP-r-pac Holdings LP (13),ASP-r-pac Acquisition CO LLC and ASP-r-pac Holdings LP (13),"2624,2625,2626,2627",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ASPRPacAcquisitionCOLLCAndASPRPacHoldingsLPMember""}",28500000.0,29600000.0,,144
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Bulab Holdings, Inc. and Buckman PPC Co-Invest LP (13)","Bulab Holdings, Inc. and Buckman PPC Co-Invest LP (13)","2628,2629,2630,2631",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BulabHoldingsInc.AndBuckmanPPCCoInvestLPMember""}",64000000.0,64300000.0,,144
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Meyer Laboratory, LLC and Meyer Parent, LLC (13)","Meyer Laboratory, LLC and Meyer Parent, LLC (13)","2633,2634,2635",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MeyerLaboratoryLLCAndMeyerParentLLCMember""}",33000000.0,30500000.0,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"MP Midco Holdings, LLC and MP Topco Holdings, LLC","MP Midco Holdings, LLC and MP Topco Holdings, LLC","2636,2637",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MPMidcoHoldingsLLCAndMPTopcoHoldingsLLCMember""}",13700000.0,18700000.0,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"NCP-MSI Buyer, Inc. and NCP MSI Co-Invest, LP (13)(14)","NCP-MSI Buyer, Inc. and NCP MSI Co-Invest, LP (13)(14)","2638,2639,2640,2641",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NCPMSIBuyerInc.AndNCPMSICoInvestLPMember""}",38100000.0,38300000.0,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (13)","Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (13)","2642,2643,2644,2645,2646,2647",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NelipakHoldingCompanyNelipakEuropeanHoldingsCooperatiefUAKNPAKHoldingsLPAndPAKNKNetherlandsTreasuryBVMember""}",64200000.0,67800000.0,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.","Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.","2648,2649,2650,2651",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NovipaxBuyerLLCAndNovipaxParentHoldingCompanyLLCMember""}",27200000.0,26300000.0,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC (13),Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC (13),"2652,2653,2654,2655,2656",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PlaskolitePPCIntermediateIILLCAndPlaskolitePPCBlockerLLCMember""}",267200000.0,261399999.99999997,,145
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Precision Concepts Parent Inc., Precision Concepts International LLC, and Precision Concepts Canada Corporation (13)","Precision Concepts Parent Inc., Precision Concepts International LLC, and Precision Concepts Canada Corporation (13)","2657,2658,2659",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PrecisionConceptsParentInc.PrecisionConceptsInternationalLLCAndPrecisionConceptsCanadaCorporationMember""}",33100000.0,32799999.999999996,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Reagent Chemical & Research, LLC (13)","Reagent Chemical & Research, LLC (13)","2660,2661,2662",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ReagentChemicalResearchLLCMember""}",23500000.0,23500000.0,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Materials,,,Materials,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:MaterialsSectorMember""}",665500000.0,656600000.0,4.59,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Apex Clean Energy TopCo, LLC (4)","Apex Clean Energy TopCo, LLC (4)","2665,2666",Independent Power and Renewable Electricity Producers,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ApexCleanEnergyTopCoLLCMember""}",146000000.0,245000000.0,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"PosiGen, Inc.","PosiGen, Inc.","2668,2669",Independent Power and Renewable Electricity Producers,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PosiGenIncMember""}",0.0,0.0,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Sunrun Atlas Depositor 2019-2, LLC and Sunrun Atlas Holdings 2019-2, LLC","Sunrun Atlas Depositor 2019-2, LLC and Sunrun Atlas Holdings 2019-2, LLC","2670,2671",Independent Power and Renewable Electricity Producers,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SunrunAtlasDepositor20192LLCAndSunrunAtlasHoldings20192LLCMember""}",186400000.0,158500000.0,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC","Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC","2673,2674",Independent Power and Renewable Electricity Producers,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SunrunXanaduIssuer20191LLCAndSunrunXanaduHoldings20191LLCMember""}",86900000.0,85100000.0,,146
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Independent Power and Renewable Electricity Producers,,,Independent Power and Renewable Electricity Producers,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:IndependentPowerAndRenewableElectricityProducersMember""}",581200000.0,642700000.0,4.49,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Centric Brands LLC, Centric Brands TopCo, LLC, and Centric Brands L.P. (4)","Centric Brands LLC, Centric Brands TopCo, LLC, and Centric Brands L.P. (4)","2676,2677,2678,2679",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CentricBrandsLLCCentricBrandsTopCoLLCAndCentricBrandsL.P.Member""}",75400000.0,84800000.0,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"DRS Holdings III, Inc. and DRS Holdings I, Inc. (13)","DRS Holdings III, Inc. and DRS Holdings I, Inc. (13)","2680,2681",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:DRSHoldingsIIIIncAndDRSHoldingsIIncMember""}",68100000.0,69400000.0,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Implus Footcare, LLC, Implus Holdings, LLC, and Implus Topco, LLC (5)(13)","Implus Footcare, LLC, Implus Holdings, LLC, and Implus Topco, LLC (5)(13)","2683,2684,2685",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ImplusFootcareLLCImplusHoldingsLLCAndImplusTopcoLLCMember""}",85300000.0,82200000.0,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Johnnie-O Inc. and Johnnie-O Holdings Inc.,Johnnie-O Inc. and Johnnie-O Holdings Inc.,"2686,2687,2688",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:JohnnieOIncAndJohnnieOHoldingsIncMember""}",23000000.0,27400000.0,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Pelican Products, Inc. (13)","Pelican Products, Inc. (13)","2690,2691",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PelicanProductsIncMember""}",62200000.0,57200000.0,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)","Rawlings Sporting Goods Company, Inc. and SEP Diamond Fund, L.P. (13)(14)","2692,2693,2694,2695,2696,2697",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:RawlingsSportingGoodsCompanyInc.AndSEPDiamondFundL.P.Member""}",58500000.0,65099999.99999999,,147
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Reef Lifestyle, LLC (13)","Reef Lifestyle, LLC (13)","2698,2699,2700,2701",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ReefLifestyleLLCMember""}",53400000.0,53400000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"S Toys Holdings LLC (fka The Step2 Company, LLC) (5)","S Toys Holdings LLC (fka The Step2 Company, LLC) (5)","2702,2703,2704",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SToysHoldingsLLCFkaTheStep2CompanyLLCMember""}",0.0,0.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)","Shoes For Crews Global, LLC and Shoes For Crews Holdings, LLC (4)(13)","2705,2706,2707,2708",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ShoesForCrewsGlobalLLCAndShoesForCrewsHoldingsLLCMember""}",22000000.0,22900000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Sport Maska Inc. (13),Sport Maska Inc. (13),"2709,2710",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SportMaskaIncMember""}",37200000.0,38800000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,St Athena Global LLC and St Athena Global Holdings Limited (13),St Athena Global LLC and St Athena Global Holdings Limited (13),"2711,2712,2713",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:StAthenaGlobalLLCAndStAthenaGlobalHoldingsLimitedMember""}",47100000.0,47200000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Team Acquisition Corporation (13),Team Acquisition Corporation (13),"2714,2715,2716",Consumer Durables and Apparel,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TeamAcquisitionCorporationMember""}",37600000.0,32400000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Consumer Durables and Apparel,,,Consumer Durables and Apparel,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:ConsumerDurablesAndApparelSectorMember""}",577200000.0,583900000.0,4.08,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Beacon Wellness Brands, Inc. and CDI Holdings I Corp. (13)","Beacon Wellness Brands, Inc. and CDI Holdings I Corp. (13)","2717,2718",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BeaconWellnessBrandsIncAndCDIHoldingsICorpMember""}",9600000.0,5500000.0,,148
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Foundation Consumer Brands, LLC (13)","Foundation Consumer Brands, LLC (13)","2719,2720",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:FoundationConsumerBrandsLLCMember""}",32000000.0,32200000.000000004,,149
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"LifeStyles Bidco Ltd., Lifestyles US Holdco, Inc. and LifeStyles Parent, L.P.","LifeStyles Bidco Ltd., Lifestyles US Holdco, Inc. and LifeStyles Parent, L.P.","2721,2722,2723,2724",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LifeStylesBidcoLtd.LifestylesUSHoldcoInc.AndLifeStylesParentL.P.Member""}",30900000.0,32500000.0,,149
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Premier Specialties, Inc. and RMCF V CIV XLIV, L.P. (13)","Premier Specialties, Inc. and RMCF V CIV XLIV, L.P. (13)","2726,2727,2728",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PremierSpecialtiesInc.AndRMCFVCIVXLIVL.P.Member""}",35900000.0,29700000.0,,149
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,RD Holdco Inc. (5),RD Holdco Inc. (5),"2729,2730,2731,2732",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:RDHoldcoIncMember""}",31500000.0,24200000.0,,149
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Silk Holdings III LLC and Silk Holdings I Corp. (13),Silk Holdings III LLC and Silk Holdings I Corp. (13),"2733,2734,2735,2736",Household and Personal Products,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SilkHoldingsIIILLCAndSilkHoldingsICorp.Member""}",219500000.0,238500000.0,,149
